maatkit-ruby,0,1,0.1.0,4774,1,http://github.com/jjuliano/maatkit-ruby,2011-01-19T12:38:18.219Z
mab,17598748.961,3,0.0.3,38993,0,,2012-01-25T10:43:30.358Z
mab2,11387247.792750001,5,0.1.0,15765,0,https://github.com/msievers/mab2,2013-09-25T09:03:15.398Z
mabbre,1053422.3594,6,1.0.2,17093,0,https://github.com/gdeoliveira/mabbre,2014-11-21T04:29:06.462Z
mab-cj,0,1,0.0.4,4885,0,,2014-08-18T16:00:55.111Z
mab_clusterizer,0,1,0.0.1,3788,0,https://github.com/msievers/mab-clusterizer,2013-09-25T09:08:33.409Z
mabicro,567.8853333333333,4,1.2.4,13215,0,http://github.com/pjc0247/,2013-08-16T09:16:32.471Z
mabmapper,8207389.222875,9,2.0.4,23861,0,http://github.com/renspr/mabmapper,2013-10-03T14:04:57.007Z
ma_breweries,389547.337,3,0.1.3,5943,0,https://github.com/Beaulieu527/ma_breweries,2018-12-31T02:50:57.906Z
mabtie,256411.88416666666,7,0.0.3,21636,0,https://github.com/Mab879/mabtie,2011-05-08T19:55:16.015Z
mabuhay,0,1,0.0.0,3447,0,"",2015-01-16T05:57:48.183Z
maca-arguments,0,1,0.4.7.8,3551,0,,2014-08-11T01:17:27.153Z
macache,0,1,0.0.0,2547,1,https://github.com/maximeg/macache,2017-05-23T19:54:45.401Z
macaco,15322930.2896,6,0.0.6,17244,0,https://github.com/jamesduncombe/macaco,2013-10-27T18:37:13.707Z
macaddr,20747978.5698,16,1.7.2,56339888,47,https://github.com/ahoward/macaddr,2009-07-25T18:09:56.000Z
MACAddr,0,1,0.3.0,5683,1,http://github.com/chud/MACAddr,2011-05-24T23:35:58.821Z
mac_address,7716920.7360000005,4,0.0.4,50969,3,https://github.com/uceem/mac_address,2013-08-28T21:45:39.717Z
mac-address,0,1,1.6.3,121558,2,https://github.com/yaauie/mac-address,2014-02-19T08:20:13.024Z
mac_addresses,96082.403,2,0.3.0,3584,1,https://github.com/FancyPixel/mac_addresses,2020-04-30T16:18:53.869Z
mac_address_eui48,87545.305,2,0.1.1,5740,3,https://github.com/cunchem/mac_address_eui48,2015-09-07T08:25:20.253Z
macaddr-steakknife,777.7568571428571,8,1.8.7,21822,0,https://github.com/steakknife/macaddr,2016-02-11T21:20:22.235Z
macadmin,871533.0125,3,0.0.6,10034,10,http://github.com/dayglojesus/macadmin,2013-11-07T15:32:50.798Z
maca-eventual,2.0951999999999997,6,0.4.8,17449,2,http://github.com/maca/eventual,2014-08-11T01:17:09.252Z
maca-fork-csspool,0,1,2.0.2,127719,0,http://csspool.rubyforge.org,2009-10-29T21:56:29.247Z
maca-gamelan,0,1,0.3,3555,20,http://github.com/jvoorhis/gamelan,2014-08-11T01:17:05.326Z
mac_app_sync,13219.025,2,0.1.1,4078,0,https://github.com/mwean/mac_app_sync,2018-09-03T22:23:50.414Z
macarena,0,1,0.0.1,3962,0,"",2013-08-15T07:58:47.753Z
macaron,614774.55375,5,2.0.2,17515,1,https://github.com/eguitarz/macaron,2012-11-17T02:28:14.088Z
macaroni,661024.8596666666,4,0.0.4,13261,0,https://github.com/mizoR/macaroni,2013-06-29T00:45:15.221Z
macaroons,9379777.639818182,12,1.0.0,89596,0,,2014-10-17T22:49:23.836Z
maca-rosc,0,1,0.0.1,3532,0,,2014-08-11T01:16:54.733Z
maca-ruby2js,1.751,2,0.0.2,6296,4,http://github.com/maca/ruby2js,2014-08-11T01:16:47.002Z
maca-Scruby,0,1,0.0.8,3547,92,http://github.com/maca/scruby,2014-08-11T01:17:32.323Z
macasek-happymapper,2.152,2,0.2.6,6348,0,http://happymapper.rubyforge.org,2014-08-11T01:16:30.980Z
macaw,11062107.917,3,0.0.41,9501,0,"",2013-10-17T09:40:37.855Z
macaw_framework,1535905.1748275862,30,1.3.0,10077,50,https://github.com/ariasdiniz/macaw_framework,2022-12-06T01:48:50.996Z
macaw-ruby,37418.69478125,33,0.0.39,94046,0,"",2014-06-08T18:14:10.446Z
macaxeira,0,1,0.1.0,2459,0,https://github.com/wellavelino/macaxeira,2017-09-10T04:15:25.347Z
macb,4109918.372,2,1.0.1,6173,4,http://github.com/wkoszek/macb,2015-08-03T09:09:51.295Z
mac_bacon,1748727.3273333337,4,1.3,16277,136,https://github.com/alloy/MacBacon,2011-01-10T22:24:38.539Z
macblame,0,1,0.0.2,3346,0,https://github.com/praserocking/macblame-gem,2015-03-20T14:05:40.606Z
macbot,26594.39,3,0.1.5,8539,0,https://github.com/hildevestol/macbot,2015-05-05T21:26:08.567Z
macbury-metro-ui-rails,35768401.509,2,0.15.10,7714,12,https://github.com/viliusluneckas/metro-ui-rails,2013-01-09T11:49:37.924Z
maccman-bowline,2.163772727272727,23,0.4.8,65342,638,http://github.com/maccman/bowline,2014-08-11T01:15:41.040Z
maccman-juggernaut,0,1,0.5.9,3599,0,http://juggernaut.rubyforge.org,2014-08-11T01:15:38.939Z
maccman-mash,0,1,0.0.2,265357,0,,2015-04-24T17:22:00.171Z
maccman-phantomrb,197233.4678,6,1.0.5,18425,1,https://github.com/agladkyi/phantomrb,2014-09-14T16:51:08.161Z
maccro,5208160.699,2,0.2.0,4790,30,https://github.com/tagomoris/maccro,2019-04-19T06:43:46.427Z
macdiff,0,1,0.0.3,1980,0,https://github.com/klueless-io/macdiff,2021-09-19T05:54:29.760Z
mac-event-monitor,5636625.087199999,6,0.2.1,21657,0,"",2012-04-14T12:40:10.498Z
mac_format,0,1,0.0.1,3531,0,https://github.com/a10networks/mac_format.git,2014-08-13T18:25:45.679Z
macgap,255104.61685714286,8,0.0.8,36211,158,http://github.com/maccman/macgap-rb,2012-01-09T05:10:00.351Z
mac_generators,59641978.56025,5,0.3.1,15026,7,https://github.com/mariochavez/mac_generators,2012-12-20T20:56:38.343Z
macgyver,0,1,0.0.8,3809,1,http://github.com/AppGyver/macgyver-rb,2014-06-03T18:36:02.375Z
mach,576561.0734999999,3,0.0.3,11749,0,https://github.com/skorks/mach,2012-08-30T23:22:40.297Z
mach5-tools,346320.8676,6,0.3.0,18306,1,http://github.com/igorbonadio/mach5-tools,2014-01-30T13:14:56.686Z
mache,22797037.529000003,8,3.2.0,23943,40,https://github.com/nullobject/mache,2017-03-07T22:51:32.977Z
machery,0,1,0.0.1,3614,0,"",2014-05-31T20:43:46.056Z
machete,6716983.076799999,6,0.5.0,22599,8,https://github.com/openSUSE/machete,2011-07-27T15:05:12.237Z
machiawase,9259212.06238889,19,0.7.0,62148,1,https://github.com/zakuni/machiawase,2012-10-16T12:54:21.893Z
machida_presence,0,1,0.1.0,2018,0,https://github.com/sanfrecce-osaka/machida_presence,2020-07-03T12:44:06.018Z
machina,0,1,0.0.1,5353,1,http://github.com/elcuervo/machina,2021-02-04T15:03:19.158Z
machinator,173616.606,2,0.1.1,8554,0,"",2011-01-03T23:25:41.701Z
machine,5527669.0852,6,0.1.1,50388,0,http://chatgris.github.com/machine,2012-10-16T14:54:23.911Z
machine_classifier,0,1,0.0.1,3472,0,"",2014-04-07T11:09:12.707Z
machine_configure,443.41949999999997,3,0.0.3,6026,1,https://github.com/Noah2610/MachineConfigure,2018-07-23T16:53:39.865Z
machined,4388917.465,22,1.1.0,77870,30,https://github.com/petebrowne/machined,2011-10-06T22:45:08.674Z
machinegun,111375.82299999999,4,0.2.1,12239,2,https://github.com/amclain/machinegun,2015-10-22T21:07:55.635Z
machine-gun,133828.5625,3,0.2.1,7923,0,https://www.omise.co,2015-12-25T06:40:02.891Z
machine-head,0,1,0.1.0,4773,2,http://github.com/GICodeWarrior/machine-head,2010-07-29T21:40:34.001Z
machine_health_report,0,1,0.0.1,565,0,,2023-05-24T12:32:45.849Z
machineid,254001.7225,3,1.0.2,3261,1,https://github.com/limistah/machineid,2022-02-16T18:50:59.914Z
machine_learner,3478665.388666667,4,0.0.4,11740,0,https://github.com/84q/machine_learner,2014-08-10T11:40:57.859Z
machine_learning,0,1,1.0.0,4122,0,http://rubygems.org/gems/machine_learning,2013-02-22T10:11:11.202Z
machine_learning_workbench,328156.1356875,17,0.8.0,33847,19,https://github.com/giuse/machine_learning_workbench,2018-03-06T15:12:43.400Z
machiner,0,1,0.1.0,2228,1,https://github.com/bombazook/machiner,2021-07-18T16:20:50.086Z
machinereading,222052.972,3,0.1.0,8996,0,https://github.com/zenkay/machinereading-ruby,2014-09-23T05:14:33.298Z
machinery,9160008.5915,7,0.9.7,27957,0,http://github.com/lawrencepit/machinery,2009-10-09T05:35:18.006Z
machinery-tool,3678755.1498999996,41,1.24.1,103289,156,https://github.com/SUSE/machinery,2014-11-03T10:25:28.263Z
machines,5849760.53475,5,0.5.6,19130,3,http://github.com/PhilT/machines,2012-09-12T19:30:08.619Z
machine_setup,20699978.83057143,8,0.5.0,30497,1,http://github.com/robi-wan/machine_setup,2009-12-09T23:56:00.441Z
machineshop,9606228.665666668,7,1.1.1,20755,0,"",2014-06-02T09:59:06.992Z
machine_tag,1749736.997,5,1.1.3,122006,1,https://github.com/douglaswth/machine_tag,2013-11-16T02:36:21.213Z
machine_translation,0,1,0.0.1,4743,0,http://github.com/ejw/machine_translation,2010-09-06T00:39:12.624Z
machinify,0,1,0.1,4915,0,,2009-07-25T18:09:56.000Z
machinima_utils,1710.094,2,0.0.2,8218,0,,2011-02-11T06:44:53.700Z
machinist,11906396.946500001,7,2.0,1913867,1119,http://github.com/notahat/machinist,2009-10-09T02:23:47.373Z
machinist2_mongomapper,0,1,0.0.2,4769,3,https://github.com/hookercookerman/machinist2_mongomapper,2010-11-22T15:56:46.816Z
machinist_activeresource,0,1,0.0.1,5215,3,http://github.com/yeastymobs/machinist_activeresource,2010-10-05T14:53:57.937Z
machinist-caching,0,1,0.0.1,22630,3,https://github.com/tomas-stefano/machinist-caching,2011-07-14T22:34:34.540Z
machinist_callbacks,2964610.4142500004,5,0.2.0,38915,7,http://github.com/makandra/machinist_callbacks,2010-06-20T11:18:16.323Z
machinist-couchrest-model,4840089.2632,6,1.2.0,22647,2,http://github.com/pezra/machinist-couchrest-model,2011-05-20T20:27:40.291Z
machinist-dm,691512.061,2,0.0.2,10857,3,https://github.com/d11wtq/machinist-dm,2011-08-26T13:10:58.656Z
machinist_mongo,6327618.5246,6,1.2.0,88375,0,"",2010-01-11T10:53:45.021Z
machinist-mongoid,54149063.679,2,0.1.0,8192,1,http://github.com/blakechambers/machinist-mongoid,2013-06-28T20:49:18.512Z
machinist_mongomapper,2085867.46425,5,1.0.0,21712,0,http://github.com/shingara/machinist_mongomapper,2009-10-07T00:25:20.283Z
machinist_rails,0,1,0.1.0,4846,1,http://github.com/jeffbozek/machinist_rails,2010-12-20T22:09:04.704Z
machinist_redux,10853900.109666666,4,3.0.4,114318,8,http://github.com/dominicsayers/machinist,2017-05-17T15:53:59.412Z
mach_learn,0,1,1.0.0,4031,0,http://rubygems.org/gems/mach_learn,2013-02-20T21:53:29.932Z
machospec,0,1,0.0.0.1,3986,0,https://github.com/alvarezloaiciga/machospec,2013-07-07T05:40:48.163Z
machu-appengine-pstore,1.907333333333333,4,0.1.2,11952,1,http://github.com/machu/appengine-pstore,2014-08-11T01:15:31.331Z
maciej-flickr_fu,0,1,0.3.0,3523,0,http://github.com/commonthread/flickr_fu,2014-08-11T01:15:29.437Z
maciej-simply_useful,2.027,2,0.1.3,6268,0,http://github.com/maciej/simply_useful,2014-08-11T01:15:25.634Z
macinbox,4363056.920875,17,4.1.1,34049,661,https://github.com/bacongravy/macinbox,2018-02-03T23:43:01.091Z
mac_ios_info,0,1,0.1.0,10062,0,https://github.com/tarappo/mac_ios_info,2021-02-27T23:07:21.925Z
mac_japanese,0,1,0.0.1,27833,1,https://github.com/labocho/mac_japanese,2012-09-22T11:17:46.544Z
mack,0.3170731707317073,42,0.8.3.1,171636,0,http://www.mackframework.com,2009-07-25T18:09:43.000Z
mack-active_record,0.1,21,0.8.3.1,86524,0,http://www.mackframework.com,2009-07-25T18:09:41.000Z
mackarel,3729197.704,9,0.5.1,19231,0,https://github.com/paologianrossi/mackarel,2016-12-09T15:02:08.486Z
mack-asset_packager,0.0,9,0.8.3.1,37291,0,http://www.mackframework.com,2009-07-25T18:09:41.000Z
mack-caching,0.06666666666666667,16,0.8.3.1,65496,0,http://www.mackframework.com,2009-07-25T18:09:40.000Z
mack-data_factory,0.13333333333333333,16,0.8.3.1,65619,0,http://www.mackframework.com,2009-07-25T18:09:38.000Z
mack-data_mapper,0.2,21,0.8.3.1,85712,0,http://www.mackframework.com,2009-07-25T18:09:34.000Z
mack-distributed,0.08333333333333333,13,0.8.3.1,53845,0,http://www.mackframework.com,2009-07-25T18:09:33.000Z
mack-encryption,0.0,12,0.8.3.1,49535,0,http://www.mackframework.com,2009-07-25T18:09:33.000Z
macker,393388.9892,6,0.1.5,14827,9,https://github.com/phlegx/macker,2017-07-03T15:58:05.610Z
mackerel-client,14054702.775190476,22,0.12.1,463776,0,https://mackerel.io/,2014-06-13T04:02:44.434Z
mackerel-rb,18084618.944615386,14,0.6.1,36871,14,https://github.com/mizoR/mackerel-rb,2015-07-25T06:05:57.742Z
mac-keychain,0,1,0.0.1,4752,3,https://github.com/xli/mac-keychain,2010-06-15T15:52:25.183Z
mac-key_code,79605.145,2,0.0.2,6422,1,https://github.com/youpy/mac-key_code,2014-05-18T07:03:05.163Z
mack-facets,0.11764705882352941,18,0.8.3.1,73845,0,http://www.mackframework.com,2009-07-25T18:09:31.000Z
mack-haml,0.125,17,0.8.3.1,69231,0,http://www.mackframework.com,2009-07-25T18:09:29.000Z
mack-javascript,0.07142857142857142,15,0.8.3.1,61379,0,http://www.mackframework.com,2009-07-25T18:09:28.000Z
mack-localization,0.0625,17,0.8.3.1,69202,0,http://www.mackframework.com,2009-07-25T18:09:27.000Z
macklog,175918.12775,5,0.2.0,13722,0,http://tem-snapon.com,2015-07-20T09:16:41.897Z
mack-markaby,0.0625,17,0.8.3.1,69145,0,http://www.mackframework.com,2009-07-25T18:09:26.000Z
mack-more,0.375,17,0.8.3.1,69149,0,http://www.mackframework.com,2009-07-25T18:09:20.000Z
mack-notifier,0.07142857142857142,15,0.8.3.1,61083,0,http://www.mackframework.com,2009-07-25T18:09:18.000Z
mack-orm,0.0,13,0.8.3.1,53142,0,http://www.mackframework.com,2009-07-25T18:09:18.000Z
mack-orm_common,0.0,3,0.5.5,12687,0,,2009-07-25T18:09:18.000Z
mack-paths,0.0,7,0.7.0.1,28609,0,http://www.mackframework.com,2009-07-25T18:09:18.000Z
mack-pdf_writer,0.0625,17,0.8.3.1,69187,0,http://www.mackframework.com,2009-07-25T18:09:17.000Z
mack_ruby_core_extensions,0.047619047619047616,22,0.1.28.100,88152,0,http://www.mackframework.com,2009-07-25T18:09:16.000Z
macks-ruby_protobuf,1.9596666666666664,4,0.3.3,11732,0,,2014-08-11T01:15:18.020Z
maclight,41328404.372999996,5,3.0.1,15792,115,https://github.com/busyloop/maclight,2012-12-30T10:41:08.275Z
mac_logger,1979.433,3,0.3.0,5717,0,http://github.com/kennyjpowers/mac_logger,2018-10-01T04:04:00.932Z
macmailer,0,1,0.0.1,3812,4,https://github.com/jsvine/macmailer,2013-03-29T04:47:10.634Z
mac_man,0,1,0.1.0,204,0,https://github.com/moritz-makandra/mac_man,2024-03-21T15:40:38.233Z
macmillan-utils,3231422.7088148147,28,1.0.44,133553,3,https://github.com/springernature/macmillan-utils,2015-01-19T17:04:28.225Z
MAcoolify,791.473,2,0.0.3,6214,0,"",2014-10-19T18:39:19.176Z
macos-artifacts,3272732.081,5,0.6.4,2432,0,https://github.com/nlscott/macos-artifacts,2023-09-06T01:42:05.658Z
macos-tags,79876.743,2,0.2.0,3877,1,https://github.com/tomoya55/macos-tags,2021-05-06T03:13:09.779Z
macos_utility,0,1,0.0.4,2633,0,http://rubygems.org/gems/macos_utility,2017-09-24T23:15:43.434Z
macournoyer-invisible,0,1,0.0.1,3480,51,http://github.com/macournoyer/invisible,2014-08-11T01:15:15.622Z
macournoyer-thin,2.048,2,1.1.0,6165,0,http://code.macournoyer.com/thin/,2014-08-11T01:15:11.798Z
macro,0,1,0.0.0,664,0,https://base.assembled.app/code/macro,2022-10-03T17:06:50.447Z
macroape,5163278.225307693,14,4.1.0,46766,0,http://autosome.ru/macroape/,2012-05-28T13:08:37.917Z
mac-robot,21640201.541800003,16,0.5.5,44403,36,http://github.com/youpy/mac-robot,2012-03-28T15:47:29.557Z
macrobrew,0,1,0.1.0,2380,0,https://github.com/snood1205/macrobrew,2016-06-30T15:07:09.796Z
macrocosm,42535.710499999994,7,0.1.7,9469,0,https://github.com/turnon/macrocosm,2020-08-27T15:32:24.218Z
macrohub,0,1,0.1.0,1727,0,https://github.com/jrobertson/macrohub,2020-08-18T20:39:28.574Z
macronconversions,114073595.032,2,1.0.0,7534,0,http://rubygems.org/gems/macronconversions,2010-12-07T04:35:30.358Z
macros,0,1,0.1,3095,32,https://github.com/plexus/macros,2015-10-18T16:55:45.104Z
macros4cuke,2217561.2050222224,91,0.5.17,295301,7,https://github.com/famished-tiger/Macros4Cuke,2013-04-21T21:01:57.511Z
macros-garb,0,1,0.2.6,3312,2,http://github.com/vigetlabs/garb,2014-08-11T01:15:09.506Z
mac_rotator,175.308,2,0.0.2,7007,1,https://github.com/bspaulding/mac_rotator,2013-03-10T23:57:53.162Z
macrow,86313.763,2,0.1.1,35506,6,https://github.com/syguer/macrow,2015-11-09T12:28:44.151Z
macruby-asl-logger,0,1,0.1.0,4638,4,http://github.com/alloy/macruby-asl-logger,2010-05-21T08:37:34.734Z
macruby-face,3615.412,2,0.0.7,7517,0,http://rubygems.org/gems/face,2012-06-21T00:25:51.341Z
macsay,252402201.67,2,0.1.1,5890,1,https://github.com/winebarrel/macsay,2012-03-29T06:25:33.613Z
mac-say,39753487.68725,5,0.2.2,10303,0,https://rubygems.org/gems/mac-say,2017-01-30T13:18:03.720Z
macserialrb,41129.5755,3,0.4.0,4149,4,https://github.com/appleserial/macserialrb,2020-11-25T15:31:10.946Z
mac_setup,6249739.405062499,17,0.9.0,36712,0,,2015-09-27T21:57:19.264Z
mac_shortcuts,0,1,0.1,3130,0,https://github.com/samnung/rb-mac_shortcuts,2015-04-06T19:35:10.877Z
mac-skype,28536957.2415,3,0.0.3,9760,0,"",2013-01-08T13:21:49.639Z
MacSpec,88531.624,5,0.4.5,20602,1,http://github.com/mhennemeyer/MacSpec,2010-03-03T16:44:12.899Z
mac-spotlight,27022486.68933333,4,0.0.4,16115,9,https://github.com/xli/spotlight,2010-05-04T01:12:37.498Z
mactag,4161450.5328333336,19,0.7.2,96974,35,https://github.com/rejeep/mactag,2009-12-12T17:41:00.042Z
mactovendor,0,1,0.1.0,1759,0,https://github.com/jrobertson/mactovendor,2020-08-22T23:11:37.908Z
mactts,0,1,0.1.2,4925,11,http://github.com/bratta/mactts,2009-10-12T17:28:50.882Z
mac_vendor,13213911.415000001,3,0.0.2,11382,0,https://github.com/uceem/mac_vendor.git,2013-01-10T23:47:44.296Z
macvendors,1379218.333,2,0.0.2,4775,2,https://github.com/ytbryan/macvendors,2016-09-17T14:31:47.637Z
mac_view_tool,0,1,0.1.0,2200,0,https://mayra.io,2018-12-11T18:20:14.925Z
mac-wifi,1460235.31325,9,2.3.0,18767,0,https://github.com/keithrbennett/mac-wifi,2017-09-17T06:55:47.581Z
mad,0,1,1.0.0,8178,6,https://github.com/aktowns/mad,2021-04-16T23:11:39.529Z
madad,0,1,1.0.0,4201,1,http://github.com/elentok/madad,2012-05-05T09:40:36.983Z
madan,77510.265,4,0.1.4,8159,1,https://github.com/gaotongfei/madan,2018-01-27T08:27:31.390Z
mad_cart,10530542.3624375,17,0.1.7,59638,1,https://github.com/madmimi/mad_cart,2013-08-01T14:54:37.503Z
madcat,73.205,2,1.0.8,7829,0,https://github.com/busyloop/madcat,2012-09-13T02:20:39.529Z
mad_chatter,523050.8422777778,19,0.3.4,69806,83,https://github.com/andrewhavens/mad_chatter,2011-11-12T00:21:30.913Z
madCLIbs,59917.57033333334,4,0.0.5,11176,0,https://github.com/donaldguy/madCLIbs,2015-02-15T17:58:35.714Z
madcowley-jambase4r,0,1,1.1.3,4708,1,http://github.com/madcowley/jambase4r,2010-06-30T16:38:37.547Z
madden_20_market_prices,1801.162,3,0.1.2,5836,0,https://github.com/stuart-hahn/madden-20-market-cli-gem,2019-08-05T15:24:37.789Z
madderlib,0,1,0.1.0,4630,0,http://wiki.cantremember.com/MadderLib,2009-07-25T18:09:16.000Z
maddoc,0,1,0.0.1,3976,0,https://github.com/ixti/maddoc,2012-11-24T02:39:11.706Z
maddox-newzcache,2.063,5,0.3.0,14549,0,http://github.com/maddox/newzcache,2014-08-11T01:14:59.055Z
maddox-slideshower,2.104,2,0.1.1,6077,2,http://github.com/maddox/slideshower,2014-08-11T01:14:55.059Z
maddox-tmdb_party,1.9319999999999997,4,0.3.0,11716,25,http://github.com/jduff/tmdb_party,2014-08-11T01:14:46.798Z
maddox-tvdb_party,1.908,2,0.1.0,6105,72,http://github.com/maddox/tvdb_party,2014-08-11T01:14:42.611Z
madebyrocket-mousetrap,6603.16,2,0.5.3.8,8802,34,http://github.com/hashrocket/mousetrap,2010-04-06T16:56:23.345Z
madeira,2256052.7363333334,4,0.4.0,13436,0,http://aussie.lunix.com.au,2013-01-14T03:11:19.846Z
made_it,0,1,0.0.1.pre.dev,8028,0,https://github.com/AtomGrafiks/madeit,2017-10-05T16:58:27.462Z
madeleine,22982144.5125,7,0.9.0,55058,0,"",2009-07-25T18:09:15.000Z
madeline,6450975.544777777,10,0.1.11,36377,0,http://github.com/dmauldin/madeline,2011-09-06T20:35:13.825Z
made-slowly,0,1,0.0.1,1438,1,https://github.com/madeslowly/made-slowly,2021-12-21T18:56:02.318Z
madeupgem,218.019,2,0.1.1,4459,0,https://github.com/efraimmgon/madeupgem,2017-02-18T23:55:38.446Z
mad_flatter,3975999.126083333,13,3.0.7,4754,2,https://github.com/gangelo/mad_flatter,2022-08-15T17:16:35.482Z
madgab,368.306,2,0.0.2,7511,1,https://github.com/halloffame/madgab,2012-06-28T08:48:09.925Z
madhattr,2934148.129,3,0.6.0,10020,0,https://github.com/wideopenspaces/Madhattr,2013-11-01T20:13:46.976Z
madhawk57-log,14167.377999999999,7,0.1.6,9899,0,,2020-06-09T12:41:20.577Z
madhouse,0,1,0.1.0,2440,0,https://github.com/Ghrind/madhouse,2017-02-09T15:00:24.330Z
mad_id,10661371.51525,9,1.1.1,25522,0,https://github.com/kangguru/mad_id,2014-07-16T08:41:35.865Z
